minute,request_count,workload_type
17433,144,normal
17434,151,normal
17435,153,normal
17436,137,normal
17437,151,normal
17438,151,normal
17439,136,normal
17440,160,normal
17441,133,normal
17442,160,normal
17443,161,normal
17444,162,normal
17445,152,normal
17446,146,normal
17447,160,normal
17448,157,normal
17449,166,normal
17450,163,normal
17451,138,normal
17452,157,normal
17453,169,normal
17454,161,normal
17455,150,normal
17456,147,normal
17457,163,normal
17458,153,normal
17459,157,normal
17460,143,normal
17461,154,normal
17462,166,normal
17463,141,normal
17464,155,normal
17465,156,normal
17466,151,normal
17467,163,normal
17468,163,normal
17469,157,normal
17470,137,normal
17471,161,normal
17472,155,normal
17473,144,normal
17474,163,normal
17475,135,normal
17476,148,normal
17477,150,normal
17478,153,normal
17479,158,normal
17480,162,normal
17481,140,normal
17482,149,normal
17483,148,normal
17484,157,normal
17485,153,normal
17486,146,normal
17487,150,normal
17488,154,normal
17489,151,normal
17490,154,normal
17491,151,normal
17492,146,normal
17493,164,normal
17494,160,normal
17495,148,normal
17496,165,normal
17497,153,normal
17498,156,normal
17499,155,normal
17500,162,normal
17501,142,normal
17502,146,normal
17503,299,normal
17504,169,normal
17505,167,normal
17506,157,normal
17507,144,normal
17508,164,normal
17509,160,normal
17510,145,normal
17511,149,normal
17512,161,normal
17513,160,normal
17514,171,normal
17515,156,normal
17516,142,normal
17517,164,normal
17518,156,normal
17519,155,normal
17520,150,normal
17521,164,normal
17522,154,normal
17523,158,normal
17524,146,normal
17525,151,normal
17526,159,normal
17527,148,normal
17528,156,normal
17529,163,normal
17530,164,normal
17531,155,normal
17532,158,normal
17533,152,normal
17534,157,normal
17535,165,normal
17536,171,normal
17537,148,normal
17538,160,normal
17539,165,normal
17540,155,normal
17541,164,normal
17542,161,normal
17543,168,normal
17544,166,normal
17545,163,normal
17546,164,normal
17547,139,normal
17548,160,normal
17549,153,normal
17550,157,normal
17551,149,normal
17552,157,normal
17553,151,normal
17554,148,normal
17555,151,normal
17556,163,normal
17557,150,normal
17558,138,normal
17559,152,normal
17560,156,normal
17561,157,normal
17562,143,normal
17563,153,normal
17564,144,normal
17565,146,normal
17566,159,normal
17567,151,normal
17568,140,normal
17569,156,normal
17570,154,normal
17571,157,normal
17572,167,normal
17573,169,normal
17574,161,normal
17575,151,normal
17576,160,normal
17577,158,normal
17578,154,normal
17579,156,normal
17580,163,normal
17581,164,normal
17582,163,normal
17583,137,normal
17584,152,normal
17585,135,normal
17586,165,normal
17587,153,normal
17588,166,normal
17589,149,normal
17590,161,normal
17591,144,normal
17592,153,normal
17593,149,normal
17594,141,normal
17595,150,normal
17596,143,normal
17597,134,normal
17598,146,normal
17599,159,normal
17600,145,normal
17601,148,normal
17602,153,normal
17603,164,normal
17604,137,normal
17605,143,normal
17606,155,normal
17607,160,normal
17608,148,normal
17609,140,normal
17610,151,normal
17611,225,normal
17612,202,normal
17613,175,normal
17614,208,normal
17615,175,normal
17616,142,normal
17617,148,normal
17618,141,normal
17619,157,normal
17620,142,normal
17621,157,normal
17622,146,normal
17623,160,normal
17624,160,normal
17625,166,normal
17626,148,normal
17627,158,normal
17628,163,normal
17629,155,normal
17630,148,normal
17631,150,normal
17632,159,normal
17633,156,normal
17634,160,normal
17635,171,normal
17636,161,normal
17637,149,normal
17638,159,normal
17639,154,normal
17640,158,normal
17641,151,normal
17642,156,normal
17643,163,normal
17644,159,normal
17645,156,normal
17646,153,normal
17647,153,normal
17648,159,normal
17649,163,normal
17650,146,normal
17651,147,normal
17652,144,normal
17653,148,normal
17654,156,normal
17655,160,normal
17656,156,normal
17657,154,normal
17658,150,normal
17659,154,normal
17660,168,normal
17661,150,normal
17662,150,normal
17663,145,normal
17664,168,normal
17665,157,normal
17666,152,normal
17667,137,normal
17668,153,normal
17669,160,normal
17670,166,normal
17671,146,normal
17672,152,normal
17673,156,normal
17674,161,normal
17675,162,normal
17676,155,normal
17677,163,normal
17678,162,normal
17679,149,normal
17680,161,normal
17681,157,normal
17682,156,normal
17683,159,normal
17684,156,normal
17685,158,normal
17686,155,normal
17687,152,normal
17688,143,normal
17689,151,normal
17690,150,normal
17691,149,normal
17692,167,normal
17693,159,normal
17694,153,normal
17695,164,normal
17696,154,normal
17697,150,normal
17698,141,normal
17699,159,normal
17700,150,normal
17701,158,normal
17702,161,normal
17703,158,normal
17704,157,normal
17705,157,normal
17706,157,normal
17707,146,normal
17708,147,normal
17709,151,normal
17710,157,normal
17711,143,normal
17712,149,normal
17713,149,normal
17714,147,normal
17715,148,normal
17716,147,normal
17717,153,normal
17718,155,normal
17719,149,normal
17720,166,normal
17721,170,normal
17722,155,normal
17723,159,normal
17724,150,normal
17725,164,normal
17726,151,normal
17727,151,normal
17728,155,normal
17729,157,normal
17730,149,normal
17731,148,normal
17732,149,normal
17733,158,normal
17734,143,normal
17735,157,normal
17736,145,normal
17737,145,normal
17738,143,normal
17739,173,normal
17740,158,normal
17741,174,normal
17742,163,normal
17743,160,normal
17744,157,normal
17745,148,normal
17746,161,normal
17747,169,normal
17748,152,normal
17749,163,normal
17750,168,normal
17751,157,normal
17752,150,normal
17753,150,normal
17754,148,normal
17755,159,normal
17756,164,normal
17757,151,normal
17758,137,normal
17759,158,normal
17760,161,normal
17761,157,normal
17762,160,normal
17763,163,normal
17764,164,normal
17765,152,normal
17766,159,normal
17767,144,normal
17768,161,normal
17769,146,normal
17770,149,normal
17771,151,normal
17772,143,normal
17773,149,normal
17774,160,normal
17775,167,normal
17776,149,normal
17777,161,normal
17778,168,normal
17779,146,normal
17780,140,normal
17781,167,normal
17782,160,normal
17783,158,normal
17784,155,normal
17785,142,normal
17786,164,normal
17787,168,normal
17788,159,normal
17789,168,normal
17790,162,normal
17791,156,normal
17792,173,normal
17793,152,normal
17794,150,normal
17795,156,normal
17796,147,normal
17797,164,normal
17798,154,normal
17799,158,normal
17800,158,normal
17801,159,normal
17802,154,normal
17803,150,normal
17804,150,normal
17805,141,normal
17806,146,normal
17807,163,normal
17808,166,normal
17809,151,normal
17810,154,normal
17811,145,normal
17812,163,normal
17813,150,normal
17814,157,normal
17815,155,normal
17816,142,normal
17817,139,normal
17818,158,normal
17819,159,normal
17820,170,normal
17821,152,normal
17822,158,normal
17823,161,normal
17824,150,normal
17825,154,normal
17826,155,normal
17827,163,normal
17828,156,normal
17829,156,normal
17830,169,normal
17831,154,normal
17832,153,normal
17833,152,normal
17834,160,normal
17835,154,normal
17836,145,normal
17837,170,normal
17838,171,normal
17839,157,normal
17840,150,normal
17841,164,normal
17842,155,normal
17843,156,normal
17844,163,normal
17845,147,normal
17846,144,normal
17847,157,normal
17848,149,normal
17849,150,normal
17850,160,normal
17851,145,normal
17852,149,normal
17853,167,normal
17854,164,normal
17855,162,normal
17856,150,normal
17857,157,normal
17858,164,normal
17859,169,normal
17860,160,normal
17861,141,normal
17862,155,normal
17863,154,normal
17864,157,normal
17865,161,normal
17866,158,normal
17867,140,normal
17868,161,normal
17869,159,normal
17870,163,normal
17871,153,normal
17872,162,normal
17873,163,normal
17874,155,normal
17875,158,normal
17876,155,normal
17877,152,normal
17878,137,normal
17879,160,normal
17880,159,normal
17881,168,normal
17882,146,normal
17883,153,normal
17884,141,normal
17885,140,normal
17886,145,normal
17887,155,normal
17888,157,normal
17889,154,normal
17890,139,normal
17891,155,normal
17892,150,normal
17893,166,normal
17894,148,normal
17895,167,normal
17896,144,normal
17897,164,normal
17898,146,normal
17899,155,normal
17900,153,normal
17901,157,normal
17902,155,normal
17903,161,normal
17904,159,normal
17905,169,normal
17906,156,normal
17907,163,normal
17908,172,normal
17909,161,normal
17910,156,normal
17911,157,normal
17912,137,normal
17913,175,normal
17914,160,normal
17915,154,normal
17916,151,normal
17917,140,normal
17918,147,normal
17919,161,normal
17920,149,normal
17921,156,normal
17922,159,normal
17923,132,normal
17924,154,normal
17925,160,normal
17926,148,normal
17927,144,normal
17928,157,normal
17929,152,normal
17930,148,normal
17931,153,normal
17932,157,normal
17933,145,normal
17934,164,normal
17935,124,normal
17936,157,normal
17937,147,normal
17938,156,normal
17939,141,normal
17940,149,normal
17941,158,normal
17942,149,normal
17943,165,normal
17944,155,normal
17945,151,normal
17946,164,normal
17947,161,normal
17948,150,normal
17949,155,normal
17950,151,normal
17951,154,normal
17952,163,normal
17953,153,normal
17954,156,normal
17955,161,normal
17956,144,normal
17957,136,normal
17958,139,normal
17959,161,normal
17960,161,normal
17961,152,normal
17962,160,normal
17963,148,normal
17964,161,normal
17965,167,normal
17966,163,normal
17967,158,normal
17968,166,normal
17969,157,normal
17970,154,normal
17971,166,normal
17972,165,normal
17973,159,normal
17974,164,normal
17975,155,normal
17976,155,normal
17977,158,normal
17978,141,normal
17979,161,normal
17980,152,normal
17981,150,normal
17982,157,normal
17983,152,normal
17984,164,normal
17985,155,normal
17986,171,normal
17987,147,normal
17988,156,normal
17989,148,normal
17990,160,normal
17991,161,normal
17992,160,normal
17993,155,normal
17994,158,normal
17995,165,normal
17996,170,normal
17997,159,normal
17998,159,normal
17999,163,normal
18000,161,normal
18001,157,normal
18002,165,normal
18003,168,normal
18004,155,normal
18005,135,normal
18006,156,normal
18007,170,normal
18008,153,normal
18009,161,normal
18010,150,normal
18011,160,normal
18012,160,normal
18013,154,normal
18014,154,normal
18015,162,normal
18016,163,normal
18017,159,normal
18018,145,normal
18019,154,normal
18020,155,normal
18021,154,normal
18022,148,normal
18023,155,normal
18024,169,normal
18025,143,normal
18026,146,normal
18027,140,normal
18028,160,normal
18029,151,normal
18030,161,normal
18031,143,normal
18032,148,normal
18033,163,normal
18034,147,normal
18035,154,normal
18036,155,normal
18037,157,normal
18038,150,normal
18039,145,normal
18040,154,normal
18041,147,normal
18042,154,normal
18043,145,normal
18044,146,normal
18045,154,normal
18046,159,normal
18047,156,normal
18048,161,normal
18049,163,normal
18050,146,normal
18051,148,normal
18052,154,normal
18053,146,normal
18054,160,normal
18055,142,normal
18056,146,normal
18057,164,normal
18058,156,normal
18059,152,normal
18060,150,normal
18061,140,normal
18062,145,normal
18063,151,normal
18064,159,normal
18065,158,normal
18066,151,normal
18067,150,normal
18068,156,normal
18069,162,normal
18070,160,normal
18071,157,normal
18072,143,normal
18073,150,normal
18074,164,normal
18075,148,normal
18076,153,normal
18077,154,normal
18078,156,normal
18079,160,normal
18080,166,normal
18081,158,normal
18082,166,normal
18083,164,normal
18084,141,normal
18085,147,normal
18086,160,normal
18087,132,normal
18088,155,normal
18089,153,normal
18090,170,normal
18091,148,normal
18092,160,normal
18093,166,normal
18094,155,normal
18095,161,normal
18096,154,normal
18097,150,normal
18098,157,normal
18099,158,normal
18100,160,normal
18101,161,normal
18102,151,normal
18103,155,normal
18104,144,normal
18105,138,normal
18106,161,normal
18107,152,normal
18108,143,normal
18109,157,normal
18110,153,normal
18111,134,normal
18112,145,normal
18113,145,normal
18114,163,normal
18115,162,normal
18116,160,normal
18117,152,normal
18118,155,normal
18119,150,normal
18120,167,normal
18121,152,normal
18122,151,normal
18123,155,normal
18124,153,normal
18125,146,normal
18126,161,normal
18127,167,normal
18128,158,normal
18129,151,normal
18130,167,normal
18131,152,normal
18132,156,normal
18133,153,normal
18134,155,normal
18135,140,normal
18136,140,normal
18137,166,normal
18138,144,normal
18139,141,normal
18140,146,normal
18141,147,normal
18142,152,normal
18143,150,normal
18144,157,normal
18145,155,normal
18146,147,normal
18147,163,normal
18148,143,normal
18149,133,normal
18150,151,normal
18151,155,normal
18152,153,normal
18153,163,normal
18154,166,normal
18155,156,normal
18156,169,normal
18157,158,normal
18158,146,normal
18159,154,normal
18160,165,normal
18161,161,normal
18162,166,normal
18163,150,normal
18164,162,normal
18165,161,normal
18166,158,normal
18167,153,normal
18168,151,normal
18169,155,normal
18170,161,normal
18171,140,normal
18172,155,normal
18173,155,normal
18174,171,normal
18175,155,normal
18176,155,normal
18177,155,normal
18178,160,normal
18179,169,normal
18180,164,normal
18181,160,normal
18182,148,normal
18183,157,normal
18184,149,normal
18185,156,normal
18186,159,normal
18187,173,normal
18188,159,normal
18189,159,normal
18190,152,normal
18191,160,normal
18192,158,normal
18193,167,normal
18194,167,normal
18195,150,normal
18196,143,normal
18197,155,normal
18198,167,normal
18199,160,normal
18200,151,normal
18201,163,normal
18202,146,normal
18203,158,normal
18204,159,normal
18205,152,normal
18206,155,normal
18207,151,normal
18208,162,normal
18209,157,normal
18210,140,normal
18211,153,normal
18212,150,normal
18213,153,normal
18214,144,normal
18215,139,normal
18216,159,normal
18217,145,normal
18218,145,normal
18219,143,normal
18220,163,normal
18221,159,normal
18222,168,normal
18223,151,normal
18224,146,normal
18225,161,normal
18226,157,normal
18227,161,normal
18228,139,normal
18229,145,normal
18230,156,normal
18231,152,normal
18232,142,normal
18233,169,normal
18234,153,normal
18235,160,normal
18236,163,normal
18237,156,normal
18238,142,normal
18239,156,normal
18240,156,normal
18241,141,normal
18242,154,normal
18243,150,normal
18244,148,normal
18245,159,normal
18246,164,normal
18247,152,normal
18248,157,normal
18249,158,normal
18250,150,normal
18251,162,normal
18252,165,normal
18253,159,normal
18254,158,normal
18255,155,normal
18256,157,normal
18257,154,normal
18258,158,normal
18259,160,normal
18260,128,normal
18261,157,normal
18262,151,normal
18263,158,normal
18264,160,normal
18265,168,normal
18266,145,normal
18267,143,normal
18268,153,normal
18269,144,normal
18270,138,normal
18271,152,normal
18272,156,normal
18273,158,normal
18274,150,normal
18275,151,normal
18276,142,normal
18277,157,normal
18278,166,normal
18279,155,normal
18280,154,normal
18281,168,normal
18282,142,normal
18283,164,normal
18284,156,normal
18285,154,normal
18286,137,normal
18287,163,normal
18288,143,normal
18289,148,normal
18290,161,normal
18291,151,normal
18292,156,normal
18293,151,normal
18294,168,normal
18295,155,normal
18296,160,normal
18297,158,normal
18298,153,normal
18299,148,normal
18300,155,normal
18301,146,normal
18302,164,normal
18303,158,normal
18304,149,normal
18305,155,normal
18306,145,normal
18307,144,normal
18308,159,normal
18309,155,normal
18310,153,normal
18311,152,normal
18312,163,normal
18313,157,normal
18314,147,normal
18315,160,normal
18316,162,normal
18317,158,normal
18318,152,normal
18319,147,normal
18320,152,normal
18321,165,normal
18322,142,normal
18323,132,normal
18324,156,normal
18325,166,normal
18326,151,normal
18327,157,normal
18328,138,normal
18329,149,normal
18330,166,normal
18331,158,normal
18332,162,normal
18333,143,normal
18334,157,normal
18335,157,normal
18336,161,normal
18337,156,normal
18338,147,normal
18339,149,normal
18340,157,normal
18341,151,normal
18342,152,normal
18343,150,normal
18344,149,normal
18345,168,normal
18346,146,normal
18347,150,normal
18348,142,normal
18349,156,normal
18350,147,normal
18351,143,normal
18352,160,normal
18353,145,normal
18354,158,normal
18355,154,normal
18356,149,normal
18357,146,normal
18358,165,normal
18359,160,normal
18360,162,normal
18361,155,normal
18362,157,normal
18363,156,normal
18364,156,normal
18365,157,normal
18366,145,normal
18367,169,normal
18368,164,normal
18369,164,normal
18370,152,normal
18371,150,normal
18372,163,normal
18373,153,normal
18374,155,normal
18375,143,normal
18376,153,normal
18377,146,normal
18378,151,normal
18379,166,normal
18380,158,normal
18381,150,normal
18382,161,normal
18383,164,normal
18384,155,normal
18385,161,normal
18386,149,normal
18387,158,normal
18388,158,normal
18389,154,normal
18390,163,normal
18391,160,normal
18392,149,normal
18393,145,normal
18394,153,normal
18395,159,normal
18396,153,normal
18397,149,normal
18398,169,normal
18399,147,normal
18400,159,normal
18401,163,normal
18402,148,normal
18403,152,normal
18404,152,normal
18405,148,normal
18406,169,normal
18407,154,normal
18408,142,normal
18409,164,normal
18410,154,normal
18411,160,normal
18412,160,normal
18413,145,normal
18414,164,normal
18415,147,normal
18416,150,normal
18417,152,normal
18418,138,normal
18419,151,normal
18420,158,normal
18421,140,normal
18422,148,normal
18423,151,normal
18424,146,normal
18425,147,normal
18426,149,normal
18427,168,normal
18428,159,normal
18429,153,normal
18430,158,normal
18431,165,normal
18432,160,normal
18433,152,normal
18434,156,normal
18435,171,normal
18436,141,normal
18437,141,normal
18438,151,normal
18439,147,normal
18440,163,normal
18441,147,normal
18442,162,normal
18443,162,normal
18444,154,normal
18445,154,normal
18446,153,normal
18447,161,normal
18448,158,normal
18449,152,normal
18450,157,normal
18451,162,normal
18452,150,normal
18453,154,normal
18454,152,normal
18455,157,normal
18456,148,normal
18457,150,normal
18458,157,normal
18459,160,normal
18460,145,normal
18461,151,normal
18462,152,normal
18463,150,normal
18464,152,normal
18465,154,normal
18466,149,normal
18467,149,normal
18468,150,normal
18469,148,normal
18470,136,normal
18471,155,normal
18472,153,normal
18473,163,normal
18474,146,normal
18475,163,normal
18476,154,normal
18477,141,normal
18478,154,normal
18479,160,normal
18480,169,normal
18481,166,normal
18482,152,normal
18483,152,normal
18484,165,normal
18485,155,normal
18486,151,normal
18487,137,normal
18488,155,normal
18489,154,normal
18490,160,normal
18491,148,normal
18492,148,normal
18493,147,normal
18494,163,normal
18495,142,normal
18496,162,normal
18497,152,normal
18498,159,normal
18499,160,normal
18500,145,normal
18501,158,normal
18502,143,normal
18503,165,normal
18504,160,normal
18505,162,normal
18506,152,normal
18507,148,normal
18508,154,normal
18509,160,normal
18510,167,normal
18511,139,normal
18512,151,normal
18513,149,normal
18514,154,normal
18515,142,normal
18516,161,normal
18517,138,normal
18518,160,normal
18519,150,normal
18520,162,normal
18521,164,normal
18522,155,normal
18523,150,normal
18524,158,normal
18525,151,normal
18526,153,normal
18527,153,normal
18528,158,normal
18529,159,normal
18530,153,normal
18531,150,normal
18532,156,normal
18533,148,normal
18534,158,normal
18535,156,normal
18536,149,normal
18537,163,normal
18538,169,normal
18539,160,normal
18540,157,normal
18541,149,normal
18542,159,normal
18543,159,normal
18544,164,normal
18545,159,normal
18546,156,normal
18547,163,normal
18548,152,normal
18549,147,normal
18550,148,normal
18551,158,normal
18552,152,normal
18553,144,normal
18554,152,normal
18555,139,normal
18556,141,normal
18557,148,normal
18558,160,normal
18559,153,normal
18560,164,normal
18561,158,normal
18562,149,normal
18563,162,normal
18564,164,normal
18565,152,normal
18566,155,normal
18567,167,normal
18568,150,normal
18569,159,normal
18570,152,normal
18571,155,normal
18572,163,normal
18573,158,normal
18574,156,normal
18575,160,normal
18576,156,normal
18577,144,normal
18578,164,normal
18579,155,normal
18580,156,normal
18581,159,normal
18582,159,normal
18583,146,normal
18584,159,normal
18585,151,normal
18586,164,normal
18587,162,normal
18588,147,normal
18589,139,normal
18590,149,normal
18591,169,normal
18592,145,normal
18593,153,normal
18594,168,normal
18595,159,normal
18596,153,normal
18597,142,normal
18598,164,normal
18599,160,normal
18600,145,normal
18601,158,normal
18602,153,normal
18603,155,normal
18604,159,normal
18605,156,normal
18606,139,normal
18607,160,normal
18608,160,normal
18609,153,normal
18610,132,normal
18611,151,normal
18612,158,normal
18613,142,normal
18614,147,normal
18615,147,normal
18616,151,normal
18617,155,normal
18618,154,normal
18619,138,normal
18620,168,normal
18621,149,normal
18622,162,normal
18623,154,normal
18624,148,normal
18625,151,normal
18626,162,normal
18627,167,normal
18628,153,normal
18629,156,normal
18630,147,normal
18631,147,normal
18632,149,normal
18633,148,normal
18634,150,normal
18635,155,normal
18636,159,normal
18637,153,normal
18638,159,normal
18639,142,normal
18640,153,normal
18641,156,normal
18642,150,normal
18643,143,normal
18644,148,normal
18645,142,normal
18646,151,normal
18647,139,normal
18648,153,normal
18649,142,normal
18650,157,normal
18651,153,normal
18652,149,normal
18653,157,normal
18654,152,normal
18655,154,normal
18656,140,normal
18657,165,normal
18658,145,normal
18659,141,normal
18660,159,normal
18661,161,normal
18662,142,normal
18663,144,normal
18664,141,normal
18665,154,normal
18666,148,normal
18667,144,normal
18668,161,normal
18669,145,normal
18670,141,normal
18671,163,normal
18672,154,normal
18673,160,normal
18674,170,normal
18675,168,normal
18676,143,normal
18677,146,normal
18678,162,normal
18679,162,normal
18680,157,normal
18681,181,normal
18682,148,normal
18683,149,normal
18684,155,normal
18685,154,normal
18686,157,normal
18687,147,normal
18688,141,normal
18689,147,normal
18690,160,normal
18691,150,normal
18692,168,normal
18693,155,normal
18694,148,normal
18695,153,normal
18696,152,normal
18697,165,normal
18698,165,normal
18699,153,normal
18700,145,normal
18701,146,normal
18702,157,normal
18703,154,normal
18704,151,normal
18705,144,normal
18706,139,normal
18707,156,normal
18708,146,normal
18709,149,normal
18710,151,normal
18711,136,normal
18712,155,normal
18713,151,normal
18714,156,normal
18715,158,normal
18716,166,normal
18717,155,normal
18718,164,normal
18719,150,normal
18720,146,normal
18721,159,normal
18722,161,normal
18723,138,normal
18724,152,normal
18725,163,normal
18726,156,normal
18727,164,normal
18728,139,normal
18729,167,normal
18730,149,normal
18731,172,normal
18732,155,normal
18733,166,normal
18734,159,normal
18735,155,normal
18736,158,normal
18737,137,normal
18738,152,normal
18739,147,normal
18740,158,normal
18741,156,normal
18742,141,normal
18743,149,normal
18744,155,normal
18745,153,normal
18746,145,normal
18747,163,normal
18748,161,normal
18749,151,normal
18750,169,normal
18751,158,normal
18752,161,normal
18753,152,normal
18754,143,normal
18755,150,normal
18756,159,normal
18757,164,normal
18758,171,normal
18759,156,normal
18760,160,normal
18761,167,normal
18762,147,normal
18763,153,normal
18764,148,normal
18765,152,normal
18766,144,normal
18767,160,normal
18768,146,normal
18769,155,normal
18770,146,normal
18771,143,normal
18772,154,normal
18773,157,normal
18774,147,normal
18775,146,normal
18776,156,normal
18777,160,normal
18778,158,normal
18779,155,normal
18780,155,normal
18781,149,normal
18782,150,normal
18783,154,normal
18784,169,normal
18785,158,normal
18786,145,normal
18787,153,normal
18788,154,normal
18789,159,normal
18790,156,normal
18791,158,normal
18792,162,normal
18793,155,normal
18794,151,normal
18795,153,normal
18796,163,normal
18797,151,normal
18798,162,normal
18799,146,normal
18800,155,normal
18801,160,normal
18802,145,normal
18803,160,normal
18804,156,normal
18805,141,normal
18806,155,normal
18807,149,normal
18808,154,normal
18809,158,normal
18810,168,normal
18811,149,normal
18812,147,normal
18813,150,normal
18814,161,normal
18815,152,normal
18816,153,normal
18817,162,normal
18818,155,normal
18819,151,normal
18820,153,normal
18821,160,normal
18822,166,normal
18823,158,normal
18824,156,normal
18825,163,normal
18826,161,normal
18827,140,normal
18828,146,normal
18829,154,normal
18830,159,normal
18831,144,normal
18832,129,normal
18833,160,normal
18834,169,normal
18835,156,normal
18836,156,normal
18837,138,normal
18838,148,normal
18839,154,normal
18840,163,normal
18841,147,normal
18842,160,normal
18843,153,normal
18844,148,normal
18845,153,normal
18846,163,normal
18847,150,normal
18848,168,normal
18849,167,normal
18850,153,normal
18851,142,normal
18852,156,normal
18853,151,normal
18854,159,normal
18855,155,normal
18856,145,normal
18857,163,normal
18858,162,normal
18859,169,normal
18860,154,normal
18861,143,normal
18862,154,normal
18863,153,normal
18864,166,normal
18865,141,normal
18866,149,normal
18867,149,normal
18868,164,normal
18869,153,normal
18870,163,normal
18871,161,normal
18872,156,normal
18873,158,normal
18874,163,normal
18875,160,normal
18876,151,normal
18877,139,normal
18878,156,normal
18879,150,normal
18880,159,normal
18881,161,normal
18882,147,normal
18883,167,normal
18884,161,normal
18885,152,normal
18886,146,normal
18887,149,normal
18888,164,normal
18889,160,normal
18890,140,normal
18891,145,normal
18892,169,normal
18893,138,normal
18894,156,normal
18895,154,normal
18896,153,normal
18897,159,normal
18898,151,normal
18899,146,normal
18900,160,normal
18901,152,normal
18902,160,normal
18903,156,normal
18904,154,normal
18905,150,normal
18906,156,normal
18907,150,normal
18908,161,normal
18909,144,normal
18910,151,normal
18911,149,normal
18912,158,normal
18913,151,normal
18914,157,normal
18915,160,normal
18916,140,normal
18917,145,normal
18918,159,normal
18919,145,normal
18920,157,normal
18921,172,normal
18922,144,normal
18923,140,normal
18924,144,normal
18925,161,normal
18926,148,normal
18927,155,normal
18928,164,normal
18929,163,normal
18930,171,normal
18931,158,normal
18932,159,normal
18933,133,normal
18934,159,normal
18935,137,normal
18936,155,normal
18937,153,normal
18938,159,normal
18939,159,normal
18940,163,normal
18941,163,normal
18942,155,normal
18943,154,normal
18944,155,normal
18945,156,normal
18946,161,normal
18947,164,normal
18948,133,normal
18949,154,normal
18950,159,normal
18951,145,normal
18952,149,normal
18953,159,normal
18954,152,normal
18955,151,normal
18956,154,normal
18957,157,normal
18958,140,normal
18959,162,normal
18960,159,normal
18961,162,normal
18962,151,normal
18963,151,normal
18964,148,normal
18965,158,normal
18966,149,normal
18967,150,normal
18968,152,normal
18969,150,normal
18970,157,normal
18971,144,normal
18972,156,normal
18973,168,normal
18974,159,normal
18975,157,normal
18976,161,normal
18977,157,normal
18978,150,normal
18979,158,normal
18980,157,normal
18981,172,normal
18982,163,normal
18983,156,normal
18984,163,normal
18985,161,normal
18986,150,normal
18987,149,normal
18988,159,normal
18989,152,normal
18990,156,normal
18991,159,normal
18992,146,normal
18993,155,normal
18994,153,normal
18995,157,normal
18996,155,normal
18997,144,normal
18998,153,normal
18999,155,normal
19000,148,normal
19001,139,normal
19002,156,normal
19003,148,normal
19004,152,normal
19005,138,normal
19006,162,normal
19007,154,normal
19008,150,normal
19009,158,normal
19010,144,normal
19011,158,normal
19012,163,normal
19013,149,normal
19014,149,normal
19015,160,normal
19016,152,normal
19017,151,normal
19018,156,normal
19019,151,normal
19020,159,normal
19021,148,normal
19022,145,normal
19023,159,normal
19024,157,normal
19025,162,normal
19026,156,normal
19027,155,normal
19028,152,normal
19029,164,normal
19030,160,normal
19031,167,normal
19032,160,normal
19033,152,normal
19034,148,normal
19035,147,normal
19036,148,normal
19037,155,normal
19038,138,normal
19039,162,normal
19040,149,normal
19041,144,normal
19042,164,normal
19043,167,normal
19044,153,normal
19045,169,normal
19046,147,normal
19047,148,normal
19048,150,normal
19049,158,normal
19050,166,normal
19051,156,normal
19052,160,normal
19053,146,normal
19054,156,normal
19055,137,normal
19056,150,normal
19057,157,normal
19058,161,normal
19059,156,normal
19060,156,normal
19061,162,normal
19062,159,normal
19063,153,normal
19064,155,normal
19065,152,normal
19066,161,normal
19067,165,normal
19068,157,normal
19069,154,normal
19070,163,normal
19071,147,normal
19072,155,normal
19073,159,normal
19074,164,normal
19075,147,normal
19076,149,normal
19077,157,normal
19078,134,normal
19079,152,normal
19080,148,normal
19081,153,normal
19082,157,normal
19083,146,normal
19084,157,normal
19085,165,normal
19086,166,normal
19087,166,normal
19088,155,normal
19089,164,normal
19090,163,normal
19091,156,normal
19092,144,normal
19093,165,normal
19094,159,normal
19095,155,normal
19096,146,normal
19097,149,normal
19098,146,normal
19099,153,normal
19100,159,normal
19101,153,normal
19102,147,normal
19103,147,normal
19104,160,normal
19105,151,normal
19106,152,normal
19107,162,normal
19108,152,normal
19109,154,normal
19110,160,normal
19111,158,normal
19112,158,normal
19113,159,normal
19114,152,normal
19115,154,normal
19116,142,normal
19117,130,normal
19118,150,normal
19119,158,normal
19120,140,normal
19121,151,normal
19122,140,normal
19123,158,normal
19124,160,normal
19125,138,normal
19126,145,normal
19127,148,normal
19128,157,normal
19129,158,normal
19130,146,normal
19131,161,normal
19132,152,normal
19133,162,normal
19134,155,normal
19135,144,normal
19136,163,normal
19137,149,normal
19138,157,normal
19139,159,normal
19140,150,normal
19141,147,normal
19142,167,normal
19143,160,normal
19144,145,normal
19145,138,normal
19146,155,normal
19147,147,normal
19148,156,normal
19149,145,normal
19150,157,normal
19151,161,normal
19152,165,normal
19153,150,normal
19154,162,normal
19155,167,normal
19156,155,normal
19157,153,normal
19158,154,normal
19159,153,normal
19160,159,normal
19161,157,normal
19162,157,normal
19163,151,normal
19164,152,normal
19165,157,normal
19166,145,normal
19167,163,normal
19168,159,normal
19169,156,normal
19170,163,normal
19171,145,normal
19172,161,normal
19173,163,normal
19174,153,normal
19175,158,normal
19176,163,normal
19177,155,normal
19178,152,normal
19179,150,normal
19180,149,normal
